word,coordinations
pie meal,"52.9536,-1.15047 52.9536,-1.15047 54.77560,-1.58374 54.97328,-1.61396 "
frozen at,"53.79391,-1.75206 51.48,-3.18 "
coke or,"52.40656,-1.51217 53.79391,-1.75206 53.00415,-2.18538 55.86515,-4.25763 "
our menu,"53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 54.66411,-2.75257 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 51.62125,-3.94490 50.37771,-4.14082 57.47908,-4.22398 52.05834,1.15472 "
combination starters,"53.41058,-2.97794 "
cafe designed,"55.07216,-3.60218 "
atlantic our,"53.79391,-1.75206 "
angel own,"54.66411,-2.75257 "
the sizzler,"56.46913,-2.97489 "
chilli sauce,"51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 52.63220,1.28925 "
grandmother s,"50.15201,-5.06654 "
plain sausages,"51.45523,-2.59665 "
others,"51.51279,-0.09184 52.6386,-1.13169 52.20765,0.13200 "
pizza deep,"53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 55.95206,-3.19648 55.95206,-3.19648 55.86515,-4.25763 "
chips mozzarella,"55.95206,-3.19648 "
your chips,"55.95206,-3.19648 "
pies served,"52.9536,-1.15047 52.9536,-1.15047 "
cod fish,"52.9536,-1.15047 54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 54.58333,-5.93333 "
small portion,"53.79648,-1.54785 54.97328,-1.61396 53.48095,-2.23743 50.37771,-4.14082 54.58333,-5.93333 52.20765,0.13200 "
be gf,"53.00415,-2.18538 "
individually prior,"53.79648,-1.54785 "
any five,"54.77560,-1.58374 "
= two,"53.41058,-2.97794 "
panna still,"55.95206,-3.19648 "
roma pizza,"55.86515,-4.25763 "
master card,"51.51279,-0.09184 "
smoked sausage,"54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 "
shish topped,"55.95206,-3.19648 "
meat ginger,"53.79648,-1.54785 "
pangus with,"52.48142,-1.89983 "
our pies,"53.7446,-0.33525 53.79648,-1.54785 "
special tomato,"53.00415,-2.18538 "
light soft,"51.51279,-0.09184 "
other that,"52.40656,-1.51217 "
covered with,"55.95206,-3.19648 55.95206,-3.19648 52.63220,1.28925 "
your eyes,"51.51279,-0.09184 "
award winning,"53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 53.00415,-2.18538 51.48,-3.18 55.95206,-3.19648 51.62125,-3.94490 54.58333,-5.93333 54.58333,-5.93333 52.05834,1.15472 "
a homemade,"53.7446,-0.33525 "
pakora pizza,"55.86515,-4.25763 "
whole tail,"51.51279,-0.09184 53.48095,-2.23743 51.62125,-3.94490 55.45862,-4.62849 "
bacon grilled,"55.95206,-3.19648 "
seekh kebab,"52.6386,-1.13169 52.6386,-1.13169 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.48095,-2.23743 56.46913,-2.97489 51.48,-3.18 "
choice comments,"57.14369,-2.09814 "
filling with,"55.95206,-3.19648 "
customers the,"52.9536,-1.15047 57.47908,-4.22398 "
a juice,"54.89228,-2.93206 57.47908,-4.22398 "
eat at,"53.79391,-1.75206 "
ll sausage,"55.07216,-3.60218 "
get what,"52.40656,-1.51217 "
satay on,"52.20765,0.13200 "
east prescot,"53.41058,-2.97794 "
beacon special,"52.6386,-1.13169 "
the shops,"53.7446,-0.33525 53.79648,-1.54785 "
bhoona tikka,"55.45862,-4.62849 "
are tender,"54.58333,-5.93333 "
run fish,"53.79391,-1.75206 50.15201,-5.06654 "
hells london,"52.9536,-1.15047 52.9536,-1.15047 "
adults too,"54.58333,-5.93333 "
local yorkshire,"53.79648,-1.54785 "
shop was,"53.79391,-1.75206 "
stamps with,"52.9536,-1.15047 "
prime fish,"54.90465,-1.38222 "
or hamburger,"55.95206,-3.19648 "
keema chicken,"53.48095,-2.23743 "
dinners,"53.41058,-2.97794 53.41058,-2.97794 "
s was,"53.79648,-1.54785 "
beans coleslaw,"52.6386,-1.13169 53.48095,-2.23743 51.45523,-2.59665 "
box sausage,"54.32822,-2.74565 56.46913,-2.97489 55.86515,-4.25763 "
veggie panini,"53.79391,-1.75206 "
paneer meat,"53.79648,-1.54785 "
english curry,"53.48095,-2.23743 "
cardiff why,"51.48,-3.18 "
only taste,"53.79391,-1.75206 "
collection,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.63220,1.28925 "
pops drinks,"53.38297,-1.4659 "
menu changes,"52.9536,-1.15047 52.9536,-1.15047 54.97328,-1.61396 "
spare ribs,"52.48142,-1.89983 53.48095,-2.23743 54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 55.07216,-3.60218 52.20765,0.13200 "
chilli extras,"54.58333,-5.93333 "
reserved website,"51.48,-3.18 51.48,-3.18 "
tex mex,"52.48142,-1.89983 53.00415,-2.18538 "
bourbon barrels,"55.95206,-3.19648 "
hake,"52.9536,-1.15047 52.9536,-1.15047 53.48095,-2.23743 51.48,-3.18 51.48,-3.18 51.48,-3.18 "
downs fish,"53.7446,-0.33525 "
chicken thigh,"52.48142,-1.89983 "
cherryade bottle,"54.97328,-1.61396 "
jalapenos chilli,"54.77560,-1.58374 54.97328,-1.61396 "
please phone,"51.45523,-2.59665 "
you order,"51.51279,-0.09184 "
chicken nuggets,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 52.63220,1.28925 "
mint gravy,"51.62125,-3.94490 "
scampi child,"50.15201,-5.06654 "
sausage chip,"55.95206,-3.19648 54.58333,-5.93333 "
saturday a,"53.7446,-0.33525 "
orange capri,"52.9536,-1.15047 "
salsa dip,"55.86515,-4.25763 "
local little,"50.15201,-5.06654 "
naan chips,"56.46913,-2.97489 "
intense aromas,"55.95206,-3.19648 "
dishes marked,"52.20765,0.13200 "
dab,"54.97328,-1.61396 "
dan,"53.48095,-2.23743 "
of dishes,"53.79648,-1.54785 54.58333,-5.93333 "
camomile peppermint,"55.95206,-3.19648 "
rice at,"53.41058,-2.97794 "
guys we,"50.71936,-3.53271 "
day,"51.51279,-0.09184 53.79648,-1.54785 "
call your,"53.79648,-1.54785 "
cheesy nacho`s,"55.86515,-4.25763 "
fried kebabs,"53.48095,-2.23743 "
touchtakeaway the,"50.83333,0.13333 "
medium house,"54.89228,-2.93206 "
single mexican,"53.79391,-1.75206 57.47908,-4.22398 "
blackcurrant flavours,"51.48,-3.18 "
lamb dhansak,"56.46913,-2.97489 "
sweetcorn prawn,"52.40656,-1.51217 "
always very,"52.48142,-1.89983 50.15201,-5.06654 "
st helena,"53.79391,-1.75206 "
and opened,"53.7446,-0.33525 "
ham special,"54.90465,-1.38222 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 "
with samosa,"57.14369,-2.09814 "
oil dressing,"55.95206,-3.19648 "
fresh crisp,"50.15201,-5.06654 54.58333,-5.93333 "
them again,"53.79648,-1.54785 51.48,-3.18 54.58333,-5.93333 "
oriental,"55.95206,-3.19648 "
sauce no,"52.6386,-1.13169 "
reservations at,"51.51279,-0.09184 "
are trying,"50.83333,0.13333 "
not much,"51.48,-3.18 "
mini medley,"53.7446,-0.33525 "
steamed suet,"53.00415,-2.18538 "
included with,"55.95206,-3.19648 "
up free,"53.79391,-1.75206 "
midi,"53.79648,-1.54785 "
signature special,"52.40656,-1.51217 "
like cashew,"54.89228,-2.93206 "
orange blossom,"51.51279,-0.09184 "
hamburger crunch,"55.86515,-4.25763 "
sliced onion,"54.58333,-5.93333 "
with their,"55.86515,-4.25763 "
chops family,"52.48142,-1.89983 "
vegetarian noodles,"52.20765,0.13200 "
steak house,"53.41058,-2.97794 "
romana pizza,"55.95206,-3.19648 "
mayonnaise dip,"52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 53.79391,-1.75206 55.95206,-3.19648 52.05834,1.15472 "
haddock mini,"57.47908,-4.22398 "
tomato masala,"52.6386,-1.13169 "
on tap,"54.97328,-1.61396 "
a can,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 54.99620,-7.30237 52.63220,1.28925 "
fry menu,"53.38297,-1.4659 "
la sole,"53.79648,-1.54785 "
fussed on,"51.48,-3.18 "
vegetable rezala,"56.46913,-2.97489 "
drink cherry,"52.6386,-1.13169 "
haddock or,"51.51279,-0.09184 53.79648,-1.54785 50.15201,-5.06654 "
catering establishments,"54.58333,-5.93333 "
nastro azzuro,"53.79648,-1.54785 "
haddock oz,"54.77560,-1.58374 53.79391,-1.75206 54.66411,-2.75257 54.66411,-2.75257 "
various other,"50.15201,-5.06654 "
achari chicken,"55.45862,-4.62849 "
jumbo takeaway,"50.71936,-3.53271 "
triple deal,"54.89228,-2.93206 "
nottinghamshire ng,"52.9536,-1.15047 "
ipad,"50.83333,0.13333 "
half salad,"50.15201,-5.06654 "
inch margherita,"52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 52.63220,1.28925 "
twitter messages,"53.79648,-1.54785 "
contains crustacean,"52.6386,-1.13169 "
from local,"53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 52.63220,1.28925 "
wraps served,"54.58333,-5.93333 "
railway street,"54.90465,-1.38222 "
pakora with,"56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 55.07216,-3.60218 "
like us,"52.6386,-1.13169 52.6386,-1.13169 53.79648,-1.54785 53.79391,-1.75206 "
classic meatball,"55.95206,-3.19648 "
dry stout,"55.95206,-3.19648 "
east and,"54.58333,-5.93333 "
contain one,"54.89228,-2.93206 "
chips loaded,"53.79648,-1.54785 "
a toilet,"50.15201,-5.06654 "
kebab meal,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 53.48095,-2.23743 51.45523,-2.59665 56.46913,-2.97489 51.48,-3.18 55.07216,-3.60218 54.99620,-7.30237 "
mince calzone,"55.45862,-4.62849 "
catch is,"53.79391,-1.75206 55.86515,-4.25763 "
cf ea,"51.48,-3.18 "
assorted menu,"54.90465,-1.38222 "
wheat flour,"51.48,-3.18 "
please let,"55.95206,-3.19648 54.58333,-5.93333 "
spicy inch,"53.79391,-1.75206 "
tomato marinated,"54.89228,-2.93206 "
opening hours,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.9536,-1.15047 52.9536,-1.15047 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 56.46913,-2.97489 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 50.15201,-5.06654 50.83333,0.13333 52.63220,1.28925 "
supper large,"55.07216,-3.60218 "
go if,"50.83333,0.13333 "
dessert of,"55.95206,-3.19648 "
service charge,"51.51279,-0.09184 51.48,-3.18 55.95206,-3.19648 "
pepper cheesy,"52.48142,-1.89983 "
gills spicy,"54.77560,-1.58374 "
a thick,"52.6386,-1.13169 53.79648,-1.54785 54.97328,-1.61396 56.46913,-2.97489 55.95206,-3.19648 55.45862,-4.62849 "
as a,"51.51279,-0.09184 50.15201,-5.06654 "
x fries,"55.95206,-3.19648 "
peppered,"54.58333,-5.93333 "
shrimp beansprouts,"53.41058,-2.97794 "
daniels whiskey,"55.95206,-3.19648 "
smoky bbq,"52.48142,-1.89983 55.95206,-3.19648 "
or olive,"51.51279,-0.09184 "
saveloy sausage,"52.6386,-1.13169 50.71936,-3.53271 51.62125,-3.94490 "
program for,"54.97328,-1.61396 "
restaurants in,"54.58333,-5.93333 50.83333,0.13333 "
supper special,"57.14369,-2.09814 "
perceives the,"51.51279,-0.09184 "
breadcrumbs just,"54.97328,-1.61396 "
battered half,"56.46913,-2.97489 56.46913,-2.97489 "
so tasty,"54.58333,-5.93333 "
every customer,"55.95206,-3.19648 50.15201,-5.06654 "
casa spaghetti,"55.95206,-3.19648 55.95206,-3.19648 "
salami bolognese,"54.77560,-1.58374 54.97328,-1.61396 "
wine carries,"51.51279,-0.09184 "
casa mia,"55.95206,-3.19648 "
wholtail whitby,"53.79648,-1.54785 "
a commercial,"53.79391,-1.75206 "
cheese prawns,"52.9536,-1.15047 55.45862,-4.62849 "
inch romeo,"54.97328,-1.61396 "
cheese cream,"54.89228,-2.93206 "
the bream,"52.9536,-1.15047 52.9536,-1.15047 "
morning hunger,"54.58333,-5.93333 "
deeper understanding,"50.37771,-4.14082 "
large container,"52.20765,0.13200 "
carefully during,"55.95206,-3.19648 "
craig ellis,"53.79391,-1.75206 "
bean,"51.51279,-0.09184 54.90465,-1.38222 "
onions or,"54.77560,-1.58374 54.97328,-1.61396 53.00415,-2.18538 "
mushrooms toast,"55.95206,-3.19648 "
freshly brewed,"51.48,-3.18 "
sausage bap,"53.00415,-2.18538 54.58333,-5.93333 "
shop for,"53.38297,-1.4659 "
or penryn,"50.15201,-5.06654 "
vegetable sweet,"52.40656,-1.51217 "
cooked exactly,"50.71936,-3.53271 "
often be,"54.89228,-2.93206 "
wins the,"53.79391,-1.75206 "
complimentary with,"53.00415,-2.18538 "
vincenzo tagliatelle,"55.95206,-3.19648 "
used on,"51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
beef regular,"53.41058,-2.97794 "
pineapple turkey,"52.48142,-1.89983 "
root called,"54.89228,-2.93206 "
jon pages,"51.48,-3.18 "
small sole,"55.86515,-4.25763 "
your traditional,"51.48,-3.18 "
tasty bbq,"53.38297,-1.4659 "
nd a,"51.51279,-0.09184 "
madras,"56.46913,-2.97489 "
peas are,"50.15201,-5.06654 "
vegi options,"51.45523,-2.59665 "
inch salami,"54.57309,-1.23258 53.79391,-1.75206 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 "
keburger spiced,"54.32822,-2.74565 "
shop to,"53.7446,-0.33525 "
spaghetti napolitana,"55.95206,-3.19648 "
sode bottle,"54.97328,-1.61396 "
boneless fish,"54.97328,-1.61396 "
clean and,"50.15201,-5.06654 "
superb local,"50.15201,-5.06654 "
our speciality,"51.45523,-2.59665 "
cardiff cf,"51.48,-3.18 51.48,-3.18 51.48,-3.18 "
sauces bottle,"54.97328,-1.61396 "
fancy battered,"53.48095,-2.23743 "
kofta kebab,"55.95206,-3.19648 "
biscuits toffee,"55.95206,-3.19648 "
product integrity,"54.97328,-1.61396 "
beeston rd,"53.79648,-1.54785 "
ka qj,"55.45862,-4.62849 "
style red,"52.20765,0.13200 "
boards for,"51.51279,-0.09184 51.48,-3.18 "
natural ingredients,"53.79391,-1.75206 "
deal fish,"55.45862,-4.62849 "
channa puri,"56.46913,-2.97489 "
lamole di,"51.51279,-0.09184 "
minimal staff,"54.97328,-1.61396 "
website please,"53.79391,-1.75206 "
cornish knocker,"50.15201,-5.06654 "
orders direct,"54.97328,-1.61396 "
grilled topped,"54.77560,-1.58374 "
sour belly,"53.41058,-2.97794 "
ham roll,"51.62125,-3.94490 "
sell only,"53.7446,-0.33525 53.79648,-1.54785 "
haggis pizza,"56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 "
to pm,"51.51279,-0.09184 53.7446,-0.33525 54.90465,-1.38222 53.48095,-2.23743 55.95206,-3.19648 "
veg pakora,"56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 55.95206,-3.19648 "
or bbq,"54.77560,-1.58374 53.79391,-1.75206 56.46913,-2.97489 "
always be,"54.89228,-2.93206 57.47908,-4.22398 "
balti bhuna,"56.46913,-2.97489 "
wateringly tender,"53.79391,-1.75206 "
heinz sauce,"53.79648,-1.54785 53.48095,-2.23743 "
sausage dinner,"53.79391,-1.75206 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 "
i have,"52.48142,-1.89983 50.71936,-3.53271 50.15201,-5.06654 "
one get,"56.46913,-2.97489 "
grigio valdadige,"51.51279,-0.09184 "
plain,"51.45523,-2.59665 56.46913,-2.97489 51.48,-3.18 50.15201,-5.06654 54.58333,-5.93333 "
pasanda vegetables,"55.45862,-4.62849 "
lamb calzone,"55.45862,-4.62849 "
cereals,"54.89228,-2.93206 "
garinshed with,"56.46913,-2.97489 "
ever since,"53.41058,-2.97794 "
spice pizza,"53.48095,-2.23743 "
road edinburgh,"55.95206,-3.19648 55.95206,-3.19648 "
indiana large,"52.6386,-1.13169 "
mushroom pizza,"52.9536,-1.15047 53.38297,-1.4659 57.14369,-2.09814 53.48095,-2.23743 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 55.86515,-4.25763 55.45862,-4.62849 50.83333,0.13333 "
size doner,"54.89228,-2.93206 57.47908,-4.22398 "
slush small,"55.86515,-4.25763 55.86515,-4.25763 "
mozzarella onion,"55.86515,-4.25763 "
ice cold,"52.40656,-1.51217 50.37771,-4.14082 "
baked with,"52.9536,-1.15047 52.9536,-1.15047 54.97328,-1.61396 55.95206,-3.19648 "
crabmeat tarragon,"54.97328,-1.61396 "
keeping the,"53.79391,-1.75206 "
samantha,"51.48,-3.18 "
on nanbread,"53.48095,-2.23743 "
luxury chicken,"52.63220,1.28925 "
potatoes fresh,"53.79648,-1.54785 "
an interesting,"52.40656,-1.51217 "
genetically modified,"53.79648,-1.54785 "
ruby red,"51.51279,-0.09184 55.95206,-3.19648 "
and when,"51.51279,-0.09184 53.79391,-1.75206 "
and siu,"53.41058,-2.97794 "
west chips,"54.58333,-5.93333 "
peas ginger,"53.79648,-1.54785 "
kids kids,"52.63220,1.28925 "
frozen fries,"54.77560,-1.58374 55.95206,-3.19648 "
good reason,"53.79648,-1.54785 "
kadie sauce,"56.46913,-2.97489 "
prosciutto deep,"53.79648,-1.54785 53.79648,-1.54785 "
and either,"54.57309,-1.23258 51.48,-3.18 "
pizza fried,"56.46913,-2.97489 55.86515,-4.25763 "
